Index,Date_time,Temperature
915,07-03-2013,72.4
916,07-04-2013,74.6
917,07-05-2013,73.3
918,07-06-2013,72.8
919,07-07-2013,71.9
920,07-08-2013,71.2
921,07-09-2013,73.1
922,07-10-2013,71.4
923,07-11-2013,70.5
924,07-12-2013,70
925,07-13-2013,71.1
926,07-14-2013,72.3
927,07-15-2013,72.7
928,07-16-2013,71.9
929,07-17-2013,72.1
930,07-18-2013,71.1
931,07-19-2013,70.9
932,07-20-2013,71.4
933,07-21-2013,70.8
934,07-22-2013,70.5
935,07-23-2013,70.2
936,07-24-2013,70.5
937,07-25-2013,70.7
938,07-26-2013,70.9
939,07-27-2013,71.6
940,07-28-2013,70.5
941,07-29-2013,71.1
942,07-30-2013,70.9
943,07-31-2013,70.2
944,08-01-2013,71.1
945,08-02-2013,70.9
946,08-03-2013,72
947,08-04-2013,73.2
948,08-05-2013,73.2
949,08-06-2013,72.5
950,08-07-2013,72.1
951,08-08-2013,72.2
952,08-09-2013,72.4
953,08-10-2013,72.8
954,08-11-2013,72.7
955,08-12-2013,72.7
956,08-13-2013,71.7
957,08-14-2013,72
958,08-15-2013,73.2
959,08-16-2013,71.6
960,08-17-2013,72.3
961,08-18-2013,71.6
962,08-19-2013,71.3
963,08-20-2013,71.9
964,08-21-2013,72.1
965,08-22-2013,72.2
966,08-23-2013,71.2
967,08-24-2013,72.1
968,08-25-2013,71.9
969,08-26-2013,71.9
970,08-27-2013,72.6
971,08-28-2013,70.6
972,08-29-2013,71.7
973,08-30-2013,73.5
974,08-31-2013,74.6
975,09-01-2013,74.6
976,09-02-2013,76.6
977,09-03-2013,77.4
978,09-04-2013,74.2
979,09-05-2013,72.6
980,09-06-2013,72.5
981,09-07-2013,73.3
982,09-08-2013,73.2
983,09-09-2013,72.2
984,09-10-2013,73
985,09-11-2013,73.8
986,09-12-2013,74
987,09-13-2013,74.6
988,09-14-2013,73.8
989,09-15-2013,74.6
990,09-16-2013,74.6
991,09-17-2013,72.9
992,09-18-2013,72.7
993,09-19-2013,73.6
994,09-20-2013,71.6
995,09-21-2013,74.1
996,09-22-2013,72.2
997,09-23-2013,71.9
998,09-24-2013,71.6
999,09-25-2013,71.6
1000,09-26-2013,72.6
1001,09-27-2013,71.8
1002,09-28-2013,71.9
1003,09-29-2013,70.5
1004,09-30-2013,73.1
1005,10-01-2013,74.1
1006,10-02-2013,74.1
1007,10-03-2013,72.1
1008,10-04-2013,71.4
1009,10-05-2013,70.6
1010,10-06-2013,74.5
1011,10-07-2013,75.6
1012,10-08-2013,75.3
1013,10-09-2013,73.7
1014,10-10-2013,73.3
1015,10-11-2013,72.4
1016,10-12-2013,73.3
1017,10-13-2013,74.6
1018,10-14-2013,74.9
1019,10-15-2013,75.4
1020,10-16-2013,74.6
1021,10-17-2013,75.8
1022,10-18-2013,74.5
1023,10-19-2013,76.3
1024,10-20-2013,74.9
1025,10-21-2013,75.6
1026,10-22-2013,75.3
1027,10-23-2013,74.1
1028,10-24-2013,74.5
1029,10-25-2013,72.9
1030,10-26-2013,72.1
1031,10-27-2013,72.6
1032,10-28-2013,71.9
1033,10-29-2013,73.6
1034,10-30-2013,73.9
1035,10-31-2013,71.1
1036,11-01-2013,71.8
1037,11-02-2013,75.4
1038,11-03-2013,75.7
1039,11-04-2013,74.1
1040,11-05-2013,73.7
1041,11-06-2013,73.4
