id,"Date, Time","Pressure, mbar (LGR S/N: 10529093, SEN S/N: 10517822)","Wind Speed, m/s (LGR S/N: 10529093, SEN S/N: 10526471)","Gust Speed, m/s (LGR S/N: 10529093, SEN S/N: 10526471)","Wind Direction, ø (LGR S/N: 10529093, SEN S/N: 10526505)","Water Content, m³/m³ (LGR S/N: 10529093, SEN S/N: 10526578)",Temp,"RH, % (LGR S/N: 10529093, SEN S/N: 10528977)","DewPt, °C (LGR S/N: 10529093, SEN S/N: 10528977)","PAR, uE (LGR S/N: 10529093, SEN S/N: 10532230)","Rain, mm (LGR S/N: 10529093, SEN S/N: 10534353)","Batt, V (LGR S/N: 10529093)"
6237,12-04-2014 11:25,886.65,2.01,5.29,16.8,0.1276,29.09,42.5,15.1,2398.7,0,4.351
6238,12-04-2014 11:40,886.45,1.51,4.78,12.6,0.1276,30.925,38.6,15.2,2296.2,0,4.345
6239,12-04-2014 11:55,886.35,1.26,4.28,54.8,0.1271,30.495,38.8,14.9,1706.2,0,4.357
6240,12-04-2014 12:10,885.95,1.51,3.78,43.5,0.1276,30.545,38.9,15,2501.2,0,4.345
6241,12-04-2014 12:25,885.95,1.01,3.78,47.7,0.1276,29.665,40.1,14.7,471.2,0,4.339
6242,12-04-2014 12:40,885.45,1.01,5.04,334.1,0.1276,29.414,40.3,14.5,443.7,0,4.339
6243,12-04-2014 12:55,885.45,0.76,2.77,57.6,0.1276,30.318,39.8,15.1,996.2,0,4.357
6244,12-04-2014 13:10,884.95,0.76,3.27,341.2,0.1276,30.318,36.8,13.9,601.2,0,4.339
6245,12-04-2014 13:25,884.95,1.26,4.28,11.2,0.1276,29.215,39.7,14.1,343.7,0,4.345
6246,12-04-2014 13:40,884.65,1.01,3.53,28.1,0.1271,29.464,39.9,14.4,631.2,0,4.363
6247,12-04-2014 13:55,884.45,1.26,3.78,21.1,0.1276,31.97,36.5,15.3,2208.7,0,4.339
6248,12-04-2014 14:10,884.25,1.01,4.53,57.6,0.1276,31.484,37,15,793.7,0,4.345
6249,12-04-2014 14:25,884.35,1.76,4.28,47.7,0.1276,29.24,40.6,14.5,146.2,0,4.339
6250,12-04-2014 14:40,884.35,4.78,9.82,136.2,0.1276,18.818,88.6,16.9,98.7,4.06,4.339
6251,12-04-2014 14:55,884.45,2.77,6.8,169.9,0.1271,20.246,90.4,18.6,273.7,3.05,4.345
6252,12-04-2014 15:10,884.05,0.25,1.76,80,0.1271,21.987,91.9,20.6,371.2,0.25,4.363
6253,12-04-2014 15:25,883.95,0,0.76,71.6,0.1271,22.633,93.4,21.5,286.2,0,4.345
6254,12-04-2014 15:40,883.95,0,0,71.6,0.1271,23.569,93.9,22.6,418.7,0,4.351
6255,12-04-2014 15:55,883.85,0,0,71.6,0.1271,25.963,91.1,24.4,741.2,0,4.345
6256,12-04-2014 16:10,883.85,0,2.27,49.1,0.1271,26.965,88.1,24.9,248.7,0,4.351
6257,12-04-2014 16:25,883.75,0.5,3.02,7,0.1271,27.259,82.7,24.1,311.2,0,4.345
6258,12-04-2014 16:40,883.75,0.25,2.77,7,0.1276,27.505,69,21.3,198.7,0,4.345
6259,12-04-2014 16:55,883.85,0.5,2.77,1.4,0.1271,27.85,63.8,20.4,258.7,0,4.351
6260,12-04-2014 17:10,883.65,0.76,3.53,29.5,0.1271,27.751,48.9,16.1,233.7,0,4.339
6261,12-04-2014 17:25,883.95,0.76,3.02,51.9,0.1276,27.186,50.5,16,108.7,0,4.345
6262,12-04-2014 17:40,884.05,0.76,4.28,33.7,0.1271,26.867,49.8,15.5,53.7,0,4.339
6263,12-04-2014 17:55,884.25,0.5,2.52,29.5,0.1271,26.378,47.3,14.3,18.7,0,4.339
6264,12-04-2014 18:10,884.75,0.76,3.02,39.3,0.1271,26.134,47.2,14,1.2,0,4.339
6265,12-04-2014 18:25,884.95,0.25,2.52,28.1,0.1271,25.647,49,14.2,1.2,0,4.339
6266,12-04-2014 18:40,885.25,0.25,2.27,12.6,0.1271,25.258,51.1,14.4,1.2,0,4.339
6267,12-04-2014 18:55,885.45,0,0.76,22.5,0.1271,24.702,51.3,14,1.2,0,4.351
6268,12-04-2014 19:10,885.65,0,1.26,36.5,0.1276,24.944,49.9,13.8,1.2,0,4.339
6269,12-04-2014 19:25,885.95,0,0.76,22.5,0.1271,24.726,52,14.2,1.2,0,4.339
6270,12-04-2014 19:40,885.95,0,1.26,9.8,0.1271,24.774,54.2,14.9,1.2,0,4.339
6271,12-04-2014 19:55,886.25,0.25,3.02,355.2,0.1271,24.774,56,15.4,1.2,0,4.339
6272,12-04-2014 20:10,886.25,0.76,3.78,7,0.1271,24.557,57.4,15.6,1.2,0,4.339
6273,12-04-2014 20:25,886.55,0.5,2.77,11.2,0.1271,24.339,58.4,15.7,1.2,0,4.339
6274,12-04-2014 20:40,886.75,0.5,2.52,0,0.1271,24.243,59.5,15.9,1.2,0,4.339
6275,12-04-2014 20:55,886.85,1.51,4.03,355.2,0.1266,24.195,60.3,16,1.2,0,4.339
6276,12-04-2014 21:10,886.85,1.01,3.53,1.4,0.1266,23.978,60.9,16,1.2,0,4.339
6277,12-04-2014 21:25,886.95,0.76,4.03,0,0.1266,23.617,64.1,16.5,1.2,0,4.339
6278,12-04-2014 21:40,887.05,0.76,2.27,351,0.1271,23.545,65.1,16.6,1.2,0,4.339
6279,12-04-2014 21:55,887.25,0.5,2.27,353.8,0.1266,23.352,65.8,16.6,1.2,0,4.351
6280,12-04-2014 22:10,887.25,0.25,2.01,1.4,0.1266,22.944,67.6,16.7,1.2,0,4.339
6281,12-04-2014 22:25,887.15,0,1.01,40.7,0.1266,22.465,69.3,16.6,1.2,0,4.339
6282,12-04-2014 22:40,887.05,0,0.25,54.8,0.1271,21.533,72.1,16.3,1.2,0,4.339
6283,12-04-2014 22:55,887.25,0,1.26,30.9,0.1266,21.843,72.5,16.7,1.2,0,4.339
6284,12-04-2014 23:10,887.25,0,0.76,322.9,0.1266,21.008,75.1,16.4,1.2,0,4.339
6285,12-04-2014 23:25,887.15,0,0,322.9,0.1271,20.317,79,16.6,1.2,0,4.339
6286,12-04-2014 23:40,887.05,0,0,322.9,0.1266,20.198,80.5,16.8,1.2,0,4.339
6287,12-04-2014 23:55,886.95,0,0,322.9,0.1266,20.007,82.3,16.9,1.2,0,4.339
6288,12-05-2014 00:10,886.75,0,0,322.9,0.1266,20.079,82.3,17,1.2,0,4.339
6289,12-05-2014 00:25,886.65,0,0,322.9,0.1261,20.174,81.7,17,1.2,0,4.339
6290,12-05-2014 00:40,886.55,0,0,322.9,0.1266,19.698,83.8,16.9,1.2,0,4.333
6291,12-05-2014 00:55,886.65,0,0,322.9,0.1266,19.555,84.3,16.9,1.2,0,4.333
6292,12-05-2014 01:10,886.45,0,0,322.9,0.1266,19.389,84.8,16.8,1.2,0,4.333
6293,12-05-2014 01:25,886.55,0,0,322.9,0.1261,19.532,85.2,17,1.2,0,4.333
6294,12-05-2014 01:40,886.35,0,0,322.9,0.1261,19.294,85.6,16.8,1.2,0,4.333
6295,12-05-2014 01:55,886.45,0,0,322.9,0.1261,19.413,86.4,17.1,1.2,0,4.333
6296,12-05-2014 02:10,886.45,0,0,342.6,0.1261,19.222,86.4,16.9,1.2,0,4.333
6297,12-05-2014 02:25,886.35,0,0,346.8,0.1266,18.866,86.9,16.7,1.2,0,4.333
6298,12-05-2014 02:40,886.65,0,0.25,346.8,0.1266,18.818,87.4,16.7,1.2,0,4.333
6299,12-05-2014 02:55,886.65,0,0,351,0.1266,18.723,87.8,16.7,1.2,0,4.333
6300,12-05-2014 03:10,886.65,0,0,351,0.1261,18.699,88,16.7,1.2,0,4.333
6301,12-05-2014 03:25,886.65,0,0,351,0.1266,18.604,88.3,16.7,1.2,0,4.333
6302,12-05-2014 03:40,886.75,0,0,351,0.1261,18.913,88,16.9,1.2,0,4.333
6303,12-05-2014 03:55,886.95,0,0,351,0.1261,19.127,86.6,16.9,1.2,0,4.333
6304,12-05-2014 04:10,887.05,0,0,351,0.1261,18.485,88.3,16.5,1.2,0,4.333
6305,12-05-2014 04:25,887.35,0,0,351,0.1261,18.343,89.5,16.6,1.2,0,4.333
6306,12-05-2014 04:40,887.45,0,0,351,0.1261,18.247,89.4,16.5,1.2,0,4.339
6307,12-05-2014 04:55,887.35,0,0,351,0.1261,18.2,89.1,16.4,1.2,0,4.333
6308,12-05-2014 05:10,887.45,0,0,351,0.1261,17.915,89.9,16.3,18.7,0,4.333
6309,12-05-2014 05:25,887.85,0,0,351,0.1261,18.057,90.2,16.4,53.7,0,4.333
6310,12-05-2014 05:40,887.85,0,0,351,0.1261,18.842,90.6,17.3,133.7,0,4.339
6311,12-05-2014 05:55,888.05,0,0,351,0.1261,21.294,84.4,18.6,233.7,0,4.363
6312,12-05-2014 06:10,887.85,0,0,351,0.1256,22.513,78.9,18.7,343.7,0,4.345
6313,12-05-2014 06:25,887.85,0,0.5,2.8,0.1261,23.184,76.5,18.8,463.7,0,4.351
6314,12-05-2014 06:40,888.05,0,1.51,57.6,0.1261,23.689,72.8,18.5,588.7,0,4.339
6315,12-05-2014 06:55,888.25,0.76,3.02,8.4,0.1261,23.376,70.5,17.7,711.2,0,4.345
6316,12-05-2014 07:10,888.25,1.01,3.02,355.2,0.1266,24.291,68.1,18.1,838.7,0,4.351
6317,12-05-2014 07:25,888.35,1.01,3.53,5.6,0.1261,24.171,68.6,18.1,966.2,0,4.339
6318,12-05-2014 07:40,888.25,0.76,2.52,23.9,0.1261,25.574,66.5,18.9,1086.2,0,4.345
6319,12-05-2014 07:55,888.35,1.01,3.53,28.1,0.1261,25.404,63.7,18,1201.2,0,4.357
6320,12-05-2014 08:10,888.25,2.01,6.04,355.2,0.1261,25.598,63.1,18.1,351.2,0,4.339
6321,12-05-2014 08:25,888.45,1.01,3.53,18.3,0.1261,26.134,61.2,18.1,678.7,0,4.351
6322,12-05-2014 08:40,888.35,2.01,5.29,335.5,0.1261,26.012,61,17.9,503.7,0,4.339
6323,12-05-2014 08:55,888.25,1.26,3.78,12.6,0.1261,26.549,57.9,17.6,1828.7,0,4.345
6324,12-05-2014 09:10,888.15,1.26,3.78,12.6,0.1261,26.793,56.3,17.4,1868.7,0,4.393
6325,12-05-2014 09:25,888.05,1.51,4.03,355.2,0.1261,27.21,57.7,18.2,1906.2,0,4.345
6326,12-05-2014 09:40,887.95,1.01,3.27,26.7,0.1261,27.825,54.2,17.7,1958.7,0,4.339
6327,12-05-2014 09:55,887.45,1.26,3.78,14,0.1261,29.464,50.1,18,2071.2,0,4.351
6328,12-05-2014 10:10,887.65,0.76,3.27,16.8,0.1261,28.122,50.7,17,1961.2,0,4.345
6329,12-05-2014 10:25,887.45,1.01,3.02,102.5,0.1256,29.19,46.1,16.4,718.7,0,4.351
6330,12-05-2014 10:40,887.25,0.76,3.02,119.3,0.1261,28.518,44.8,15.4,481.2,0,4.339
6331,12-05-2014 10:55,887.05,1.01,2.77,179.7,0.1261,29.74,41.2,15.2,2481.2,0,4.357
6332,12-05-2014 11:10,887.15,1.01,3.53,160,0.1261,30.318,40.4,15.4,568.7,0,4.345
6333,12-05-2014 11:25,886.95,0.76,2.77,160,0.1261,30.849,39.1,15.3,548.7,0,4.345
6334,12-05-2014 11:40,886.55,0.76,2.01,143.2,0.1256,28.891,40.4,14.1,651.2,0,4.345
6335,12-05-2014 11:55,886.35,0.5,2.52,183.9,0.1261,30.142,38.5,14.5,743.7,0,4.339
6336,12-05-2014 12:10,886.15,0.5,2.77,189.5,0.1256,29.991,39.7,14.8,2351.2,0,4.345
6337,12-05-2014 12:25,886.15,1.26,3.27,148.8,0.1256,32.278,34.5,14.7,2396.2,0,4.363
6338,12-05-2014 12:40,885.75,1.01,3.27,148.8,0.1256,32.484,34.5,14.8,2261.2,0,4.345
6339,12-05-2014 12:55,885.65,1.01,3.27,213.4,0.1261,33.209,32.1,14.4,2231.2,0,4.339
6340,12-05-2014 13:10,885.15,1.51,5.29,342.6,0.1256,33.131,33.1,14.8,2153.7,0,4.351
6341,12-05-2014 13:25,885.05,0.76,2.77,336.9,0.1261,33.131,33.3,14.9,2091.2,0,4.345
6342,12-05-2014 13:40,884.75,1.01,3.02,168.5,0.1256,34.308,29.8,14.2,2123.7,0,4.339
6343,12-05-2014 13:55,884.35,1.26,3.78,174.1,0.1256,34.202,28.5,13.4,2046.2,0,4.345
6344,12-05-2014 14:10,884.05,1.01,2.52,150.2,0.1256,34.889,27.5,13.4,516.2,0,4.339
6345,12-05-2014 14:25,883.95,1.01,4.28,80,0.1261,32.794,29.8,12.9,438.7,0,4.351
6346,12-05-2014 14:40,883.95,0.76,3.53,18.3,0.1261,32.073,32.9,13.7,683.7,0,4.339
6347,12-05-2014 14:55,883.85,2.52,7.05,19.7,0.1261,29.34,40.1,14.4,1463.7,0,4.4
6348,12-05-2014 15:10,883.65,2.52,8.06,44.9,0.1261,30.495,38.9,15,1273.7,0,4.345
6349,12-05-2014 15:25,883.15,2.27,6.3,1.4,0.1261,31.153,36.1,14.4,1186.2,0,4.339
6350,12-05-2014 15:40,883.35,2.52,5.54,355.2,0.1261,31.306,35.2,14.1,1053.7,0,4.345
6351,12-05-2014 15:55,883.65,1.76,4.78,32.3,0.1261,30.798,35.3,13.7,941.2,0,4.339
6352,12-05-2014 16:10,883.75,2.52,6.3,59,0.1261,30.824,37.4,14.6,896.2,0,4.339
6353,12-05-2014 16:25,884.05,3.02,6.3,77.2,0.1261,29.24,37.6,13.3,253.7,0,4.345
6354,12-05-2014 16:40,883.65,1.76,4.53,64.6,0.1261,28.667,41.2,14.2,181.2,0,4.339
6355,12-05-2014 16:55,883.35,0.5,2.52,28.1,0.1261,29.14,38.6,13.6,173.7,0,4.345
6356,12-05-2014 17:10,883.35,0.5,2.77,23.9,0.1266,28.841,36.6,12.5,148.7,0,4.369
6357,12-05-2014 17:25,883.45,0.76,3.27,50.5,0.1261,28.468,37.8,12.7,103.7,0,4.339
6358,12-05-2014 17:40,883.65,0.76,2.27,53.3,0.1266,27.825,39.4,12.8,56.2,0,4.339
6359,12-05-2014 17:55,883.85,0,2.01,25.3,0.1266,27.21,40.3,12.6,18.7,0,4.339
6360,12-05-2014 18:10,884.05,0,1.01,355.2,0.1266,26.549,42.6,12.8,1.2,0,4.339
6361,12-05-2014 18:25,884.25,0.25,1.51,46.3,0.1261,26.378,44.9,13.5,1.2,0,4.339
6362,12-05-2014 18:40,884.65,0.25,2.01,46.3,0.1261,26.134,46.9,13.9,1.2,0,4.339
6363,12-05-2014 18:55,884.75,0,0.5,51.9,0.1261,25.355,49.9,14.2,1.2,0,4.339
6364,12-05-2014 19:10,884.95,0,1.01,51.9,0.1266,24.726,52.5,14.4,1.2,0,4.339
6365,12-05-2014 19:25,885.05,0,0,51.9,0.1261,24.291,55.2,14.7,1.2,0,4.339
6366,12-05-2014 19:40,885.25,0,0.25,51.9,0.1261,24.388,55.2,14.8,1.2,0,4.339
6367,12-05-2014 19:55,885.25,0,0.5,51.9,0.1261,23.352,60.8,15.4,1.2,0,4.339
6368,12-05-2014 20:10,885.35,0,0.25,51.9,0.1266,22.968,62,15.3,1.2,0,4.339
6369,12-05-2014 20:25,885.65,0,0.25,51.9,0.1261,23.088,64.5,16.1,1.2,0,4.339
6370,12-05-2014 20:40,885.75,0,1.76,115.1,0.1266,23.905,61.7,16.1,1.2,0,4.339
6371,12-05-2014 20:55,885.65,0,0.5,129.2,0.1266,23.785,62.7,16.3,1.2,0,4.339
6372,12-05-2014 21:10,885.85,0,1.01,124.9,0.1261,23.905,62.7,16.4,1.2,0,4.339
6373,12-05-2014 21:25,886.05,0.25,2.27,109.5,0.1261,23.954,59.4,15.6,1.2,0,4.339
6374,12-05-2014 21:40,886.25,1.01,3.27,117.9,0.1261,24.484,48.4,12.9,1.2,0,4.339
6375,12-05-2014 21:55,886.25,0.76,3.02,109.5,0.1261,24.291,46.6,12.1,1.2,0,4.333
6376,12-05-2014 22:10,886.25,1.26,3.53,103.9,0.1266,24.219,44.1,11.2,1.2,0,4.333
6377,12-05-2014 22:25,886.05,1.26,3.27,103.9,0.1261,23.689,43,10.4,1.2,0,4.333
6378,12-05-2014 22:40,886.15,1.01,2.27,101.1,0.1261,23.112,43.5,10,1.2,0,4.333
6379,12-05-2014 22:55,886.05,1.01,2.77,102.5,0.1261,23.136,41.6,9.4,1.2,0,4.339
6380,12-05-2014 23:10,886.05,0.76,2.77,106.7,0.1261,22.321,44.3,9.6,1.2,0,4.333
6381,12-05-2014 23:25,885.95,0.5,2.01,103.9,0.1261,21.987,45.2,9.6,1.2,0,4.339
6382,12-05-2014 23:40,885.95,0.25,1.76,98.3,0.1261,21.772,45.3,9.4,1.2,0,4.333
6383,12-05-2014 23:55,885.75,0.5,2.27,109.5,0.1261,21.509,45.9,9.4,1.2,0,4.339
6384,12-06-2014 00:10,885.75,0.76,2.27,102.5,0.1261,21.533,43.7,8.7,1.2,0,4.333
6385,12-06-2014 00:25,885.65,0.76,2.01,102.5,0.1256,21.294,44,8.6,1.2,0,4.333
6386,12-06-2014 00:40,885.45,0.76,2.27,101.1,0.1261,21.318,43,8.2,1.2,0,4.333
6387,12-06-2014 00:55,885.65,0.5,2.52,115.1,0.1261,21.223,43.3,8.3,1.2,0,4.333
